M-AILABS_ita_000337	galatea_07_barrili_f000106	In una città sono istituzioni, monumenti, musei;
M-AILABS_ita_000960	meraviglieduemila_02_salgari_f000042	- Si fa presto a buscarsi una polmonite.
M-AILABS_ita_000961	mattiapascal_14_pirandello_f000331	aveva denari, quell'ombra, e ciascuno poteva rubarglieli;
M-AILABS_ita_000962	galatea_09_barrili_f000122	Fasolino che scampa dai ladri e poi dalla giustizia.
M-AILABS_ita_000963	imalavoglia_14_verga_f000368	Tutto il paese era andato a vedere che faccia ci avesse dietro la grata Antoni di padron Antoni, in mezzo ai carabinieri
M-AILABS_ita_000964	imalavoglia_06_verga_f000334	- Allora bisogna andare da don Silvestro;
M-AILABS_ita_000965	mattiapascal_05_pirandello_f000274	alla quale da tre giorni egli appiccicava le ali per farla volare, almeno terra terra;
M-AILABS_ita_000966	imalavoglia_04_verga_f000070	e parlavano pure di compare Bastianazzo, buonanima, che nessuno se lo sarebbe aspettato
M-AILABS_ita_000967	meraviglieduemila_14_salgari_f000039	- E possono resistere quelle isole agli uragani?
M-AILABS_ita_000968	ritrattodeldiavolo_10_barrili_f000199	--Siamo povera gente, messere, e ancora tutti confusi dal grande onore che ci fate.
M-AILABS_ita_000969	galatea_16_barrili_f000101	Per quante ore?
M-AILABS_ita_000970	imalavoglia_09_verga_f000158	Padron Cipolla era accorso anche lui a vedere cosera quella folla.
M-AILABS_ita_000971	ritrattodeldiavolo_13_barrili_f000183	naturalissime in quell'incontro, che doveva svegliare tanti dolorosi ricordi nell'animo di Spinello.
M-AILABS_ita_000972	meraviglieduemila_17_salgari_f000075	col calore spaventevole che regna in questa regione, e permetteremo loro di venire a respirare una boccata daria. Che cosa ne dite, capitano?
M-AILABS_ita_000973	imalavoglia_04_verga_f000191	- No! - rispose padron Antoni, no! ché bisogna pagare il debito allo zio Crocifisso
M-AILABS_ita_000974	meraviglieduemila_02_salgari_f000077	Non si tratta che di far due iniezioni. - Ed il liquido misterioso?
M-AILABS_ita_000975	imalavoglia_10_verga_f000692	suocero e nuora tornavano a contare i danari nella calza, i barilotti schierati nel cortile
M-AILABS_ita_000976	ritrattodeldiavolo_11_barrili_f000114	monna Ghita intendeva che un antico dolore pesava sull'anima di quell'uomo, parco di parole, avaro di tenerezze. Ma pur sempre buono con lei.
M-AILABS_ita_000977	imalavoglia_13_verga_f000048	- Ecco quello che era meglio per lui
M-AILABS_ita_000978	imalavoglia_13_verga_f000071	e si metteva a cantare con loro, per scacciare la malinconia.
M-AILABS_ita_000979	mattiapascal_16_pirandello_f000102	con l'ajuto del barbiere, ponendo un giro di carta sotto la fodera.
M-AILABS_ita_000980	galatea_10_barrili_f000231	e vanno a farsi impiccare altrove. Vi torna?
M-AILABS_ita_000981	mattiapascal_02_pirandello_f000206	Egli ebbe l'arte di non farci mancare mai nulla, finché visse mia madre.
M-AILABS_ita_000982	meraviglieduemila_17_salgari_f000017	Le onde, che si rovesciavano al di sopra degli sterminati campi di alghe, tentando invano di scompaginarli, lassalivano ancora
M-AILABS_ita_000983	imalavoglia_07_verga_f000192	La bile andava gonfiandosi da un uscio allaltro come le onde del mare in burrasca.
M-AILABS_ita_000984	galatea_16_barrili_f000122	Visita breve; perchè? Son curioso di saperlo.
M-AILABS_ita_000985	galatea_19_barrili_f000137	Animo, dunque, all'opera;
M-AILABS_ita_000986	mattiapascal_11_pirandello_f000288	quel mio spagnoletto barbuto e atticciato di Montecarlo?
M-AILABS_ita_000987	galatea_18_barrili_f000008	Egli dunque stette un poco sopra di sè, a bocca aperta, come un vero baggeo; poi disse:
M-AILABS_ita_000988	imalavoglia_08_verga_f000274	- Se il Signore le manda un buon partito noi non vogliamo altro, - rispose padron Antoni.
M-AILABS_ita_000989	meraviglieduemila_15_salgari_f000188	li fece sedere, e servì loro, egli stesso non avendo servi a sua disposizione
M-AILABS_ita_000990	ritrattodeldiavolo_06_barrili_f000079	Il tradimento era certo, e veniva da qualcheduno dell'arte.
M-AILABS_ita_000991	meraviglieduemila_18_salgari_f000384	Chissà! Forse laria vivificante di quelle vette potrebbe operare un miracolo.
M-AILABS_ita_000992	la_contessa_di_karolystria_4_ghislanzoni_f000057	--Per verità, interruppe il parroco, saremmo stati imbarazzati ad offrirvi una camera ed un letto.
M-AILABS_ita_000993	imalavoglia_11_verga_f000038	- Ma la Longa guardò il figliuolo col cuore stretto, e non disse nulla
M-AILABS_ita_000994	ritrattodeldiavolo_02_barrili_f000058	--Perchè no? Che cosa c'è egli di tanto difficile? --ribattè il Granacci. --Tutto; --rispose Parri.
M-AILABS_ita_000995	mattiapascal_08_pirandello_f000109	per isterilire nell'ombra?
M-AILABS_ita_000996	mattiapascal_01_pirandello_f000104	a considerarci anzi men che niente nell'Universo
M-AILABS_ita_000997	galatea_03_barrili_f000107	virtuoso sopra tutto, mi capite?
M-AILABS_ita_000998	ritrattodeldiavolo_10_barrili_f000144	--Abbreviate, Crezia!--disse mastro Zanobi.
M-AILABS_ita_000999	galatea_19_barrili_f000060	--No, Dio guardi!--interruppi.
M-AILABS_ita_001000	la_contessa_di_karolystria_6_ghislanzoni_f000180	o donna indegna! Fra un minuto secondo--e tratto di tasca l'orologio lo posava sulla balaustrata--noi giaceremo informi cadaveri al piede di questa torre.
M-AILABS_ita_001001	ritrattodeldiavolo_05_barrili_f000198	È di pochi il ricordare appuntino tutte le fattezze d'una persona assente,
M-AILABS_ita_001002	galatea_18_barrili_f000129	si fa a cozzare per cozzare, a colpire per la voluttà di colpire;
M-AILABS_ita_001003	ritrattodeldiavolo_03_barrili_f000357	--sebbene qualche volta mi facciate disperare, da quei ragazzacci che siete.
M-AILABS_ita_001004	mattiapascal_06_pirandello_f000167	A Miragno, dunque, quella mattina, era uscito Il Foglietto, l'unico giornale che vi si stampasse.
